"","GEN_mun_code","impact","impact_threshold_passed","WEA_dist_track"
"1","PH052003000",3.1619508416032,1,1.08079176083611
"2","PH042111000",0.800705454597843,1,2.53920161515922
"3","PH042116000",0.997540390678434,1,3.38367549988384
"4","PH045615000",0.787447953248634,1,6.18340376273759
"5","PH042117000",0.783974908547162,1,6.64448874894275
"6","PH043428000",0.568105719375617,1,7.34285578269634
"7","PH050518000",1.91639481798178,1,7.56907626017839
"8","PH042109000",0.554530376510732,1,7.82615957148825
"9","PH043403000",0.596601489085666,1,8.19931940990538
"10","PH051731000",1.95401918303722,1,8.24099385815014
"11","PH051705000",0.878088833659528,1,8.85115782020625
"12","PH042103000",0.572198801739365,1,9.08905339513168
"13","PH043404000",0.529773105085028,1,9.60531395163099
"14","PH137601000",0.653620638902723,1,9.97590185964371
"15","PH043423000",1.16319514016817,1,10.3033074915509
"16","PH045608000",0.551072865884688,1,10.3184886041813
"17","PH043425000",0.566132590023463,1,10.6194302071072
"18","PH045645000",0.530236481573854,1,11.2148407965915
"19","PH042104000",0.551719858922628,1,11.4814787506996
"20","PH137604000",0.649559583146829,1,12.2093667459134
"21","PH052002000",3.78755101525654,1,12.2650194730672
"22","PH052011000",1.55732085856058,1,12.5481549243871
"23","PH052009000",1.42188083069424,1,13.3416676880703
"24","PH137605000",0.63140470274577,1,13.4197981184263
"25","PH043416000",0.650124804031855,1,13.4209997137985
"26","PH042123000",0.464503951334814,1,13.4871928352994
"27","PH043410000",0.630100381110068,1,13.8217806484347
"28","PH045806000",0.672675331013306,1,13.9180808500731
"29","PH043417000",0.576910180548865,1,14.0335784519269
"30","PH043424000",0.458247323834517,1,14.0715916439968
"31","PH051716000",1.85486315995198,1,14.1491428124254
"32","PH137603000",0.644209054853014,1,14.3590409619848
"33","PH042120000",0.593577845001211,1,14.5288378274264
"34","PH043405000",0.39387840922051,1,15.105774086887
"35","PH042108000",0.518904697260351,1,15.34050508364
"36","PH045623000",0.520917139625708,1,15.8420043004572
"37","PH045648000",0.566066644912157,1,16.4262908123986
"38","PH045804000",0.572168306536066,1,16.6108350931319
"39","PH045647000",0.854169032989542,1,16.6551996874577
"40","PH050510000",2.43955640965625,1,16.7471470017197
"41","PH051736000",4.53493352450487,1,17.2648073640893
"42","PH030802000",0.7069618457064,1,17.2755598757691
"43","PH045634000",1.76606080290933,1,17.4254513103474
"44","PH042105000",0.757417861668423,1,17.4342335898857
"45","PH137602000",0.68082553387626,1,17.4748997645839
"46","PH042106000",0.510314842668201,1,17.5955499776474
"47","PH137607000",0.635292916334034,1,18.4312838368089
"48","PH045624000",0.603073517350137,1,18.9925819062013
"49","PH045625000",1.95306820165017,1,19.2692061632222
"50","PH030807000",0.603536027024488,1,19.391545096718
"51","PH137606000",0.583088949146427,1,19.7251183990989
"52","PH043412000",0.655845589249477,1,19.850911090483
"53","PH045640000",2.19926181310821,1,20.1244689840639
"54","PH137401000",0.684188349487294,1,20.4268797126575
"55","PH042118000",0.544039607813995,1,20.4788670417213
"56","PH050514000",21.9616501761445,2,20.5446434746702
"57","PH051725000",33.7793815023826,2,20.6637903004141
"58","PH045616000",4.06671069783214,1,20.6954746402506
"59","PH051701000",23.0382721135192,2,20.7745388236521
"60","PH042122000",0.380604704773942,1,20.9001845396906
"61","PH043415000",0.740751818649127,1,20.9526403225483
"62","PH043411000",0.525508762419496,1,20.9541578572655
"63","PH137405000",0.495261415710758,1,21.1721308566888
"64","PH045807000",1.48984173806453,1,21.1785205907122
"65","PH052005000",20.8414369233698,2,21.4461101083315
"66","PH051733000",22.9278823899695,2,21.5174423493369
"67","PH043406000",0.492190496319646,1,21.9247111741213
"68","PH042115000",0.638778265738367,1,22.0060207949948
"69","PH045649000",1.6554687784355,1,22.1878741590945
"70","PH052008000",23.8670220178855,2,22.3890888470653
"71","PH045641000",0.628290033775349,1,22.3954239105947
"72","PH174005000",1.10043722313325,1,22.4954604469602
"73","PH043401000",0.514272462142137,1,23.5377556082613
"74","PH137403000",0.303436854252247,1,23.5444886093854
"75","PH050517000",25.5122423396892,2,23.7979629995045
"76","PH043402000",0.553658150269156,1,23.9104333046143
"77","PH137503000",0.681141564093716,1,24.1794568414839
"78","PH174004000",1.00595519145934,1,24.1890944953125
"79","PH045801000",0.518526514608016,1,24.426518075228
"80","PH137502000",0.605620908566798,1,24.4565345886037
"81","PH043430000",0.720270743456945,1,24.670890899751
"82","PH045619000",2.09375424203136,1,25.5538798101594
"83","PH051723000",20.0604537145896,2,25.5599760412252
"84","PH043422000",0.658070917874978,1,25.6463516521588
"85","PH045809000",0.653739175236593,1,25.7534666132117
"86","PH043419000",0.566981340738894,1,25.8256669003341
"87","PH041031000",0.447340368034051,1,25.8269798783244
"88","PH045813000",0.531520758032456,1,25.9446333802751
"89","PH045639000",0.638052769608578,1,26.0956830139662
"90","PH051727000",20.2642378720375,2,26.1126547090348
"91","PH045810000",0.726292535461207,1,26.5960605197386
"92","PH045805000",0.593234989756619,1,26.7387393402252
"93","PH045644000",17.810599775425,2,26.7660434319818
"94","PH030810000",0.704932894165331,1,26.7878305390851
"95","PH043407000",1.15271537384725,1,27.0396633922059
"96","PH030806000",0.75181215006726,1,27.2039378183434
"97","PH030808000",0.923941222258834,1,27.2646074552139
"98","PH045601000",5.7670453728973,1,27.298111908865
"99","PH043426000",0.600825962784618,1,27.4557374788252
"100","PH030811000",0.833878255257615,1,27.8135007108406
"101","PH052010000",25.414952668606,2,27.8144747564525
"102","PH041028000",0.901506062719673,1,27.8199804643878
"103","PH045814000",0.498212656502403,1,27.8274064702041
"104","PH042102000",0.489208822114837,1,28.1447460879919
"105","PH041020000",0.537394273670393,1,28.5379444436939
"106","PH045630000",0.951474491582549,1,28.7601394733731
"107","PH041030000",0.611225027957339,1,28.8098844296334
"108","PH030803000",0.641964573503507,1,28.8111793943785
"109","PH137504000",0.683449211029395,1,28.8680873814934
"110","PH051715000",20.4952859838649,2,28.8913514005671
"111","PH045642000",20.0702290040624,2,28.9948906182093
"112","PH031414000",0.757870289274646,1,29.0486870969191
"113","PH050509000",25.887375323036,2,29.0674445988021
"114","PH051728000",21.621627160633,2,29.996230214391
"115","PH137404000",0.532400852524407,1,29.9965183869762
"116","PH137402000",0.601741741633122,1,30.0144080092078
"117","PH042110000",0.424474819743564,1,30.0921695796493
"118","PH041023000",0.976649001398466,1,30.1053593702671
"119","PH045610000",5.43833382546831,1,30.1890222538804
"120","PH042119000",0.493281613769977,1,30.3613117414872
"121","PH051718000",15.8368248696202,2,30.767381660394
"122","PH045635000",6.37502962837333,1,30.9163539478783
"123","PH043414000",1.71510318248851,1,31.059965636415
"124","PH041021000",0.846422290036519,1,31.3515240442429
"125","PH043413000",1.51724344851522,1,31.4141950494513
"126","PH045803000",0.482374678043134,1,31.7323470930534
"127","PH051706000",17.5510077557528,2,31.8742015928542
"128","PH042113000",0.777004562131191,1,31.9934942973875
"129","PH041017000",1.12663539584416,1,32.1741807096755
"130","PH041014000",0.600757529013177,1,32.2443052447661
"131","PH174001000",0.678839860751847,1,32.7206592024556
"132","PH051703000",17.577878037996,2,32.8270653359273
"133","PH042121000",1.18026079746431,1,32.9808308687152
"134","PH042107000",0.638296748797475,1,33.0507581461476
"135","PH051729000",23.4340389008874,2,33.1311253118731
"136","PH031412000",0.458058630219793,1,33.1730831108667
"137","PH137501000",0.711092957662018,1,33.2004305531172
"138","PH052004000",20.8570576502384,2,33.588416905982
"139","PH043420000",1.17640009987472,1,33.7637641655504
"140","PH030801000",0.707854915500106,1,33.8292158403217
"141","PH045622000",4.80094120459441,1,33.9222877337818
"142","PH042114000",0.518376814039424,1,33.9463127347869
"143","PH050507000",15.654814839091,2,34.0230868838173
"144","PH045628000",13.1669428090349,1,34.3277221811107
"145","PH031405000",0.707188436390922,1,34.4551232445138
"146","PH041004000",1.51354748489031,1,34.7057781325631
"147","PH052007000",11.8724186632782,1,34.8665288284438
"148","PH045627000",1.51296653169035,1,35.2662171742904
"149","PH051726000",12.9655884204478,2,35.5451745676832
"150","PH050516000",22.7338496967877,2,35.6057131789282
"151","PH050508000",18.4280661306308,2,35.6537716970727
"152","PH043409000",2.56984354673787,1,35.6674508398366
"153","PH031411000",0.533411458317039,1,35.6817498825448
"154","PH045629000",6.34751745037216,1,35.8622613563516
"155","PH051717000",18.1068295930306,2,36.2627883839793
"156","PH050504000",19.3835641263793,2,36.3152312062214
"157","PH051724000",17.9755474469801,1,36.3309541669085
"158","PH051702000",19.8685743422337,2,36.6703153506839
"159","PH043427000",0.612296243187734,1,37.2923278533208
"160","PH042112000",0.65423331946259,1,37.3508323411056
"161","PH045811000",0.418164374262713,1,37.4821509534962
"162","PH174006000",0.704368052499367,1,37.575190127507
"163","PH031404000",0.438675273193034,1,37.9014799749386
"164","PH030812000",0.828180984254789,1,38.0401149496238
"165","PH051708000",20.3983434812601,1,38.4517226513199
"166","PH045802000",0.57008195361177,1,38.5838942350901
"167","PH042101000",0.427269762715848,1,38.5875024446255
"168","PH041018000",0.931802079032335,1,38.6926517979351
"169","PH043421000",1.38324513037075,1,38.924898141165
"170","PH051732000",13.0483054224896,1,39.015996488707
"171","PH045812000",0.620716112174245,1,39.0588065953482
"172","PH051722000",19.8913802834896,2,39.1326287809007
"173","PH050501000",16.2191978288028,2,39.2321917957956
"174","PH041032000",0.744538281254095,1,39.2630453887731
"175","PH045603000",2.74247754157298,1,39.3083654381138
"176","PH041011000",0.623506440189475,1,39.370460142157
"177","PH043418000",1.53318371289619,1,40.2396803891128
"178","PH043408000",0.800390805058305,1,40.2803717036304
"179","PH050512000",23.6377221347219,2,40.392374081335
"180","PH051721000",15.2935256665059,1,40.5272628273014
"181","PH030809000",0.690320124710644,1,40.5344936821417
"182","PH050502000",20.56391430269,2,40.8347137630299
"183","PH037107000",0.479698318058307,1,40.9066169863726
"184","PH052001000",21.2201695785341,2,40.9148445473889
"185","PH041010000",0.58535808559578,1,40.9219133170001
"186","PH031402000",0.584227424661438,1,40.9873047665259
"187","PH031416000",0.857102337815505,1,41.0539695796326
"188","PH030805000",0.664811959608159,1,41.1449174745579
"189","PH174003000",1.10937848359151,1,41.2642302074096
"190","PH051734000",5.71759400404795,1,41.3659938558051
"191","PH051714000",16.1040060544791,2,41.7667858189393
"192","PH043429000",0.815002425635044,1,42.0436110885553
"193","PH051713000",6.94802164786589,1,42.1390530073896
"194","PH031410000",0.633282463365787,1,42.4174375157806
"195","PH041022000",0.551310541194914,1,42.6795066406272
"196","PH031408000",0.498028875503677,1,42.8200109907118
"197","PH031423000",0.432160092427901,1,43.0925592633407
"198","PH051704000",11.6621036568435,1,43.2324798776796
"199","PH051730000",6.42972465147932,1,43.3651555507344
"200","PH031409000",0.845295027387213,1,43.7542437901566
"201","PH041025000",0.97671736570908,1,43.8271871670384
"202","PH045605000",6.35432057152685,1,43.8995784328511
"203","PH051710000",11.6954287985021,2,43.9198639010518
"204","PH031420000",0.46328655698859,1,44.1600818734759
"205","PH051719000",6.09362816152159,1,44.2104398774187
"206","PH051707000",9.23051725701599,1,44.4591823269136
"207","PH045637000",4.00600761374326,1,44.5522170469409
"208","PH041019000",0.486283660033491,1,44.7222715208505
"209","PH041015000",0.761745510577617,1,44.8332780989079
"210","PH050503000",7.96633501415433,1,44.9373120120008
"211","PH051711000",11.823727929707,1,44.9440866471693
"212","PH051709000",7.92916174112669,1,45.0236317560333
"213","PH041001000",0.600765973054071,1,45.6995718408517
"214","PH041009000",0.644116011964975,1,45.751300996141
"215","PH174002000",0.559161063874867,1,46.0249502963157
"216","PH051737000",9.79047350047612,1,46.4128679021565
"217","PH051720000",10.5651751348799,1,46.5127496655292
"218","PH037114000",0.613280542418536,1,46.7322469671652
"219","PH031415000",0.483174735447361,1,47.0894442224725
"220","PH030804000",0.528616403224373,1,47.6260597096718
"221","PH031417000",0.493085939295817,1,47.8560353425889
"222","PH045808000",0.418735191852251,1,48.3120776878944
"223","PH050515000",19.8131447512482,2,48.4089157751942
"224","PH041012000",0.464518928970579,1,49.2256006155331
"225","PH035412000",0.78062838798567,1,49.2579918673283
"226","PH050506000",7.91797249929344,1,49.4361353893042
"227","PH050513000",8.44406910905213,1,49.4979258926452
"228","PH052006000",17.3525330044425,1,49.8926043043452
"229","PH045618000",3.38555999627382,1,49.9978633003711
"230","PH050505000",11.6873925022656,2,50.1589025450965
"231","PH045602000",2.78119051843895,1,50.5466769840866
"232","PH045607000",2.03198382914427,1,51.0330003663893
"233","PH041002000",1.00849233697575,1,51.2385931113803
"234","PH041007000",0.521648558639606,1,51.2510780079972
"235","PH041026000",0.491352046589636,1,51.3260703844777
"236","PH041034000",0.534399851297675,1,51.4306152894623
"237","PH031407000",0.420890596486568,1,51.4666095994971
"238","PH041005000",0.422943246591188,1,51.7837576988352
"239","PH031418000",0.484719052956767,1,51.9930041487448
"240","PH037109000",1.05052344779634,1,52.3442976273787
"241","PH031406000",0.748257051838234,1,52.4995306796581
"242","PH041027000",0.854729672497623,1,52.5147087139832
"243","PH045638000",1.11249292386858,1,52.5348896873724
"244","PH035410000",0.872271400748249,1,52.541462900231
"245","PH041029000",0.675205269340708,1,53.2140108439631
"246","PH031401000",0.734609678122789,1,53.4484531367161
"247","PH051712000",4.24055296972078,1,53.468660689001
"248","PH037104000",0.447106155846542,1,53.6872353968177
"249","PH054120000",6.14356869158942,1,54.1782848939544
"250","PH035408000",0.852576501139161,1,55.2364628902312
"251","PH031413000",0.521254410750195,1,55.4938621150307
"252","PH031403000",0.429165720561501,1,55.8323343042716
"253","PH045633000",1.83146637390843,1,56.0670712143223
"254","PH035422000",1.29191741432922,1,56.0930970182251
"255","PH035402000",0.430347586809766,1,56.9322473423487
"256","PH050511000",7.23306177667493,1,57.4803499316104
"257","PH041003000",0.547897824232189,1,57.9340313846533
"258","PH041006000",0.486172910276794,1,57.9944420438871
"259","PH041024000",0.683538649731697,1,58.1328778066851
"260","PH056207000",5.92977970215444,1,58.779825419836
"261","PH041013000",0.720688331465657,1,59.0296610286754
"262","PH031422000",0.637058042226639,1,59.7111148161499
"263","PH035414000",0.617521489198961,1,60.0776784049731
"264","PH035406000",0.441673675314945,1,60.1499071020434
"265","PH051604000",2.066529107708,1,61.1604115535967
"266","PH051601000",2.54006258645775,1,61.4915395272121
"267","PH035418000",0.54147642521131,1,61.4977438863091
"268","PH045620000",0.642351583938833,1,62.1221726056648
"269","PH037111000",1.34440518178139,1,62.4180409108876
"270","PH056213000",6.05903209132535,1,62.6919687571767
"271","PH051607000",2.97251840423668,1,63.0600107188463
"272","PH035421000",0.702084784094784,1,63.501437958315
"273","PH051735000",6.68863487243795,1,64.1348997619566
"274","PH035417000",0.579384912372857,1,64.6414617069061
"275","PH056214000",5.83107425536318,1,64.7118895420862
"276","PH037112000",1.68430859878305,1,65.2866508391953
"277","PH035407000",0.455168997113444,1,65.328603161279
"278","PH051610000",1.2100444008657,1,65.9900919800209
"279","PH045646000",1.2544851327156,1,66.3616793852716
"280","PH056206000",3.16026587385125,1,67.2152541077731
"281","PH041016000",0.654921888576802,1,67.3589752303277
"282","PH031419000",0.439021436184558,1,67.7399312062893
"283","PH051609000",1.61354314426746,1,68.2142099846815
"284","PH035420000",0.672950942216953,1,68.4374402153619
"285","PH035404000",0.569483416055043,1,70.9499223583123
"286","PH045617000",1.62014535406083,1,71.5298360914298
"287","PH041008000",0.780797700958486,1,71.5842282914863
"288","PH056216000",1.42664314849858,1,71.5866257539721
"289","PH035405000",0.498544679658499,1,71.7818119494126
"290","PH037110000",1.32877737864564,1,72.0085149855759
"291","PH051603000",0.899949782606536,1,72.7477342286345
"292","PH035416000",0.478914968124466,1,72.8370255409648
"293","PH035415000",0.585258670404741,1,72.9158351448973
"294","PH035419000",0.686341900422207,1,73.7123267038341
"295","PH051606000",1.317093794728,1,73.9487176777513
"296","PH041033000",1.53513335145929,1,73.9762383593113
"297","PH031424000",1.55140377396151,1,74.7779147856961
"298","PH035413000",0.461280508737589,1,74.9614657954197
"299","PH175104000",0.759158048716509,1,75.1321970872933
"300","PH051611000",1.46754149473529,1,76.0014829358389
"301","PH056208000",2.22181823015848,1,78.0808468822681
"302","PH054107000",2.2146167564346,1,78.8520928117124
"303","PH175103000",0.948338370783872,1,79.790691935175
"304","PH175205000",2.1077195160341,1,80.0108878161523
"305","PH175902000",1.53346829864711,1,80.8214918926728
"306","PH031421000",0.535985826114468,1,81.0485807132712
"307","PH037102000",1.49786287787906,1,81.2561323000189
"308","PH035403000",0.342160310853196,1,81.5655479104672
"309","PH035401000",0.296425574723407,1,82.2582347198098
"310","PH051602000",2.10201550263658,1,83.4927526946598
"311","PH175211000",2.17588223200989,1,84.4045331888456
"312","PH056211000",1.68546334684262,1,84.6498465937225
"313","PH034904000",0.587669788267942,1,86.5316401046115
"314","PH051608000",0.909870765590784,1,86.6651700108491
"315","PH056205000",1.37078664193473,1,87.0784864193002
"316","PH175210000",0.988459642697857,1,87.2559485763313
"317","PH056202000",1.91991862945734,1,87.6763373743729
"318","PH037101000",1.06132433499924,1,87.7333400454319
"319","PH035409000",0.409039468722696,1,87.7966977836921
"320","PH051612000",1.47021792588885,1,87.807506591378
"321","PH051605000",0.87685466580458,1,88.5106358367733
"322","PH036902000",0.571833129159529,1,88.6522022619232
"323","PH056210000",1.09615644464601,1,89.0064809327619
"324","PH035411000",0.468763709754143,1,89.6517244504999
"325","PH175905000",0.49553197248364,1,89.6760397170681
"326","PH175213000",1.84593017558808,1,90.2467664414199
"327","PH034925000",0.598511787627989,1,90.3088719842336
"328","PH034908000",0.471440826490861,1,92.4942627729185
"329","PH175208000",1.70448728490819,1,93.0638616528935
"330","PH175201000",0.720571251750744,1,94.8908898599304
"331","PH175906000",0.521224311410232,1,95.5409541753799
"332","PH045636000",2.22061174455233,1,95.9560269804321
"333","PH056204000",1.22850057024604,1,96.1532249901115
"334","PH054114000",2.29558728584883,1,97.0815723111484
"335","PH034924000",0.574071967767047,1,97.2382053710081
"336","PH036904000",0.484377433251182,1,98.1265266034233
"337","PH175209000",1.9689796255578,1,98.4425125293722
"338","PH056203000",0.900331549074437,1,99.1195176011045
"339","PH034927000",NA,NA,100.303842392679
"340","PH175215000",NA,NA,100.465896426957
"341","PH036905000",NA,NA,100.883561260554
"342","PH056209000",NA,NA,101.259804821255
"343","PH175214000",NA,NA,101.920466902301
"344","PH034910000",NA,NA,102.150812708486
"345","PH034912000",NA,NA,102.596121197606
"346","PH034921000",NA,NA,102.810479355553
"347","PH037705000",NA,NA,103.328188282998
"348","PH084802000",NA,NA,104.833809371907
"349","PH175101000",NA,NA,105.671734027302
"350","PH037105000",NA,NA,105.798048786444
"351","PH054119000",NA,NA,105.906720612471
"352","PH056215000",NA,NA,107.486492467779
"353","PH045631000",NA,NA,108.166792489592
"354","PH034928000",NA,NA,108.419595517012
"355","PH175206000",NA,NA,108.450815944781
"356","PH036918000",NA,NA,108.754931579799
"357","PH034932000",NA,NA,110.302110479893
"358","PH036907000",NA,NA,111.658820262267
"359","PH045606000",NA,NA,112.554136736796
"360","PH037108000",NA,NA,113.657209943607
"361","PH056212000",NA,NA,113.806817610999
"362","PH175908000",NA,NA,114.777967519385
"363","PH054118000",NA,NA,114.981657268703
"364","PH034903000",NA,NA,115.314693546779
"365","PH175910000",NA,NA,115.680500981508
"366","PH045632000",NA,NA,116.329092189567
"367","PH034901000",NA,NA,116.539424004171
"368","PH175904000",NA,NA,117.156545849049
"369","PH034919000",NA,NA,117.220810295744
"370","PH036916000",NA,NA,117.278750123343
"371","PH175107000",NA,NA,117.449780274831
"372","PH084811000",NA,NA,118.385692646433
"373","PH175903000",NA,NA,118.474938567841
"374","PH175202000",NA,NA,118.733381931333
"375","PH054102000",NA,NA,119.884784787688
"376","PH054101000",NA,NA,120.169344374954
"377","PH034914000",NA,NA,120.295327565498
"378","PH175106000",NA,NA,120.79602462311
"379","PH084801000",NA,NA,120.802336522919
"380","PH175111000",NA,NA,120.803309808536
"381","PH045621000",NA,NA,121.067293877311
"382","PH084816000",NA,NA,121.879769554108
"383","PH036908000",NA,NA,122.336844270311
"384","PH034907000",NA,NA,122.600152107837
"385","PH037106000",NA,NA,123.474969967363
"386","PH034922000",NA,NA,123.548584411889
"387","PH175911000",NA,NA,123.794618557884
"388","PH175913000",NA,NA,123.90294478218
"389","PH034913000",NA,NA,124.079077807833
"390","PH084819000",NA,NA,124.357182861873
"391","PH054104000",NA,NA,124.388794096595
"392","PH175912000",NA,NA,125.134586058731
"393","PH036915000",NA,NA,125.437247724503
"394","PH036917000",NA,NA,126.038543001653
"395","PH034909000",NA,NA,126.959130572082
"396","PH175203000",NA,NA,127.111488036623
"397","PH036906000",NA,NA,128.930506814613
"398","PH034930000",NA,NA,129.305199810476
"399","PH054111000",NA,NA,129.324464143592
"400","PH034929000",NA,NA,129.413899758008
"401","PH084823000",NA,NA,130.218030474082
"402","PH084804000",NA,NA,131.110001955198
"403","PH084803000",NA,NA,131.197811135585
"404","PH084808000",NA,NA,131.197847964215
"405","PH175212000",NA,NA,132.228962111898
"406","PH084817000",NA,NA,132.248996134975
"407","PH036911000",NA,NA,132.348959765823
"408","PH037103000",NA,NA,132.891129645737
"409","PH034911000",NA,NA,134.12631565226
"410","PH175109000",NA,NA,134.17011825834
"411","PH036913000",NA,NA,134.242590541442
"412","PH084814000",NA,NA,134.720974391929
"413","PH084805000",NA,NA,134.966803141128
"414","PH034915000",NA,NA,135.351650643111
"415","PH036910000",NA,NA,136.076208474697
"416","PH036903000",NA,NA,136.472524426074
"417","PH054113000",NA,NA,136.844785935053
"418","PH034902000",NA,NA,137.759550137392
"419","PH036912000",NA,NA,138.233469793176
"420","PH034923000",NA,NA,138.361658869291
"421","PH084818000",NA,NA,139.133765309566
"422","PH175917000",NA,NA,140.146137667319
"423","PH084820000",NA,NA,140.296043837769
"424","PH084821000",NA,NA,140.306180238354
"425","PH084815000",NA,NA,140.363301369027
"426","PH175909000",NA,NA,140.735727605027
"427","PH084813000",NA,NA,141.209004794871
"428","PH037708000",NA,NA,141.256448023773
"429","PH034917000",NA,NA,141.735149783174
"430","PH015527000",NA,NA,142.102469287385
"431","PH034918000",NA,NA,142.298316122306
"432","PH084812000",NA,NA,143.70597287584
"433","PH036909000",NA,NA,143.866318476427
"434","PH054110000",NA,NA,144.074086375919
"435","PH054112000",NA,NA,144.277314540737
"436","PH175207000",NA,NA,145.136316993995
"437","PH036901000",NA,NA,145.288169842544
"438","PH034931000",NA,NA,145.389673261075
"439","PH084824000",NA,NA,147.368263644917
"440","PH084806000",NA,NA,147.926065688735
"441","PH037113000",NA,NA,147.933081005903
"442","PH034926000",NA,NA,148.025756362574
"443","PH015511000",NA,NA,148.488774558311
"444","PH175916000",NA,NA,149.105875787393
"445","PH034906000",NA,NA,149.180167410007
"446","PH054121000",NA,NA,149.528146455398
"447","PH015510000",NA,NA,150.208326871252
"448","PH084807000",NA,NA,150.584123858016
"449","PH175901000",NA,NA,151.749713611225
"450","PH015545000",NA,NA,151.974855331388
"451","PH054108000",NA,NA,153.166545277468
"452","PH036914000",NA,NA,153.57878032416
"453","PH015502000",NA,NA,153.739519594385
"454","PH034920000",NA,NA,154.118571763893
"455","PH015504000",NA,NA,154.765998037971
"456","PH034916000",NA,NA,155.201131786575
"457","PH175907000",NA,NA,155.448261380971
"458","PH037707000",NA,NA,155.764479257954
"459","PH015509000",NA,NA,156.683181541035
"460","PH084810000",NA,NA,157.691071495858
"461","PH084822000",NA,NA,158.368050875202
"462","PH015540000",NA,NA,158.671174383639
"463","PH084809000",NA,NA,159.189404461879
"464","PH086003000",NA,NA,159.334648804134
"465","PH015531000",NA,NA,159.521132573263
"466","PH015520000",NA,NA,160.147184502928
"467","PH037701000",NA,NA,160.189299671367
"468","PH054115000",NA,NA,160.206074359493
"469","PH015507000",NA,NA,160.791984516795
"470","PH015544000",NA,NA,160.832245661485
"471","PH015532000",NA,NA,161.181915814374
"472","PH175102000",NA,NA,161.489032371531
"473","PH082611000",NA,NA,161.82670380049
"474","PH015524000",NA,NA,161.889698168969
"475","PH175108000",NA,NA,162.128496813136
"476","PH015547000",NA,NA,163.218183145066
"477","PH015515000",NA,NA,163.544249467589
"478","PH175204000",NA,NA,163.65286965404
"479","PH054106000",NA,NA,166.129280975667
"480","PH175110000",NA,NA,166.36029769974
